Track_ID,Track_Name,Track_Artist,Preview_URL,Genre,Album
63KyUtr8jbXnuI7e7XRpjq,Lucky One (feat. K.Flay),Tom Morello,https://p.scdn.co/mp3-preview/9b97accc3f0b784fce5452d62d1957016243d5af?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,The Atlas Underground
5H6Jp0syB5yEPk7SWYdlmk,The Wind Cries Mary,Jimi Hendrix,https://p.scdn.co/mp3-preview/d447ae016d887eed8991b6c6bbe6f60370684ff1?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Are You Experienced
7lmeHLHBe4nmXzuXc0HDjk,Testify,Rage Against The Machine,https://p.scdn.co/mp3-preview/6981bf98c689f6289d6b41831f17fc24504d903a?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,The Battle Of Los Angeles
60rHc4AkLlP4XVSATvBb6K,I Miss the Misery,Halestorm,https://p.scdn.co/mp3-preview/e4de13777a850adc69d4ae9f3aa82cf13ab1ba14?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,The Strange Case of... (Deluxe)
6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,Pink Floyd,https://p.scdn.co/mp3-preview/7ce0d4e5f0ffcf8fe1a312c9c2f9331c8d2bf994?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Wish You Were Here
1wLQwg0mloy3yXjL0jPE0N,Run,Foo Fighters,https://p.scdn.co/mp3-preview/fded09b73c6308a8e8dccfad257bee228848481a?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Run
42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,https://p.scdn.co/mp3-preview/14a7c5f918d8665cf88466ba52ada3481c2d164f?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Third Eye Blind
2f0P7iELCvAlV8j6Z3rGDE,Stranglehold,Ted Nugent,https://p.scdn.co/mp3-preview/0424c79f25eb29d13072c394fb6433532738ea32?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Ted Nugent
4fUU9WKxEgJXyrZJsUA2iP,Can't You See,The Marshall Tucker Band,https://p.scdn.co/mp3-preview/d45e51e0a250f7c867e27cc6bbc87337a812ee41?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Keeping The Love Alive
1SDl9wY1MqbpJQW0yKEWxL,Enemies,Shinedown,https://p.scdn.co/mp3-preview/53484cc885ab0cf93fc8b2e111f968fd7ced8b56?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Hollywood's Bleeding
3jUTjCISntIUFL8jnAjzgc,Fallen Leaves,Billy Talent,https://p.scdn.co/mp3-preview/47c233228ea9619ae7889f6a541479e5fb175fba?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,Billy Talent II
2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/603321bf69cb0fd27c44ae875ff73c6dfc856311?cid=08267e6d9cb548b181e3feb69f0b85f3,rock,The Getaway
